image_name,true_text,raw_ocr,snapped_text,confidence,similarity,correct
TEST_0270.jpg,LINE,LJ NE,LJ NE,0.35,0.6666666666666667,True
TEST_0271.jpg,COMPAIN,CQ MP A F N,CQ MP A F N,0.6278205802716607,0.5714285714285714,True
TEST_0272.jpg,CHOPIN,IZOMA CHO PI N,IZOMA CHO PI N,0.525,0.8333333333333335,True
TEST_0273.jpg,FROMAGET,AE V X TV G P J D P H F R O M A FET,AE V X TV G P J D P H F R O M A FET,0.75,0.5454545454545454,True
TEST_0274.jpg,CHAVENON,C W A V E NG N,C W A V E NG N,0.5188885243532514,0.5454545454545454,True
TEST_0275.jpg,EMPTY,H A R T HVR,H A R T HVR,0.6470345426730266,0.19999999999999996,False
TEST_0276.jpg,ANAEL,RRE A XNKBL,RRE A XNKBL,0.55,0.4444444444444444,False
TEST_0277.jpg,SAHIRI,SH X R I,SH X R I,0.375,0.5714285714285714,True
TEST_0278.jpg,METOT,I E T O TT,I E T O TT,0.4,0.6,True
TEST_0279.jpg,OLIVEIRA,OLFVEI AA,OLFVEI AA,0.45,0.75,True
TEST_0280.jpg,DUMORTIER,D U M J RT G R,D U M J RT G R,0.45,0.5217391304347826,True
TEST_0281.jpg,DURRANDE,DV R R A ND E,DV R R A ND E,0.5156058048123354,0.6666666666666667,True
TEST_0282.jpg,VALENTINE,YA L ENT I K E,YA L ENT I K E,0.475,0.6666666666666667,True
TEST_0283.jpg,FERRO MILON,FE RR O MLSA,FE RR O MLSA,0.5883882459169093,0.7619047619047619,True
TEST_0284.jpg,BIGRE,B I G AE,B I G AE,0.597227872362494,0.6153846153846154,True
TEST_0285.jpg,BARADU,E J AU ODOECC A H GARADU,E J AU ODOECC A H GARADU,0.75,0.9090909090909091,True
TEST_0286.jpg,JAUD,J A U D,J A U D,0.38930710524633183,0.7272727272727273,True
TEST_0287.jpg,LOUNA,LOU NA,LOUNA,0.6210013990452045,1.0,True
TEST_0288.jpg,BELLEME,BELLEE,BELLEME,0.47847667065956534,1.0,True
TEST_0289.jpg,CAPRON,DOCTC OI COJOUAZW C AP RO N A,DOCTC OI COJOUAZW C AP RO N A,0.75,0.6666666666666667,True
TEST_0290.jpg,LORINE,DREA LO R R N E J,DREA LO R R N E J,0.6,0.5,True
TEST_0291.jpg,LYSANDRE,LY S A ND R E,LY S A ND R E,0.45,0.7619047619047619,True
TEST_0292.jpg,DRENIERE,DRF E R E,DRF E R E,0.45377598157980803,0.5882352941176471,True
TEST_0293.jpg,VEYRIERDUMURAUD,H I VEY RI E KD V H U R A Q B,H I VEY RI E KD V H U R A Q B,0.75,0.4666666666666666,False
TEST_0294.jpg,AURELIE,A U R ELIE,A U R ELIE,0.7929290819251715,0.8235294117647058,True
TEST_0295.jpg,DORYANN,DOR Y ANN,DOR Y ANN,0.425,0.875,True
TEST_0296.jpg,AUTHIER,OEL T Y O JJ O CC AVT H I E R A,OEL T Y O JJ O CC AVT H I E R A,0.75,0.5714285714285714,True
TEST_0297.jpg,ABBAD,UJW IJ U G Y A B BA O,UJW IJ U G Y A B BA O,0.65,0.6,True
TEST_0298.jpg,CHRISTOPHE,L N M I GT D Q H E,L N M I GT D Q H E,0.5,0.3157894736842105,False
TEST_0299.jpg,SUKATNA,SUKATNA DITFNFNAISSANCF CASSF,SUKATNA DITFNFNAISSANCF CASSF,0.9129478879632494,1.0,True
TEST_0300.jpg,MENDICINO,NEN D C F NO,NEN D C F NO,0.525,0.5714285714285714,True
TEST_0301.jpg,EZNITI,EZ NITI,EZNITI,0.6407311914266519,1.0,True
TEST_0302.jpg,LUCIE,ZRE A LVCIE,ZRE A LVCIE,0.6011498064603468,0.8,True
TEST_0303.jpg,POUMARAT,P O V N G R A I,P O V N G R A I,0.45,0.36363636363636365,False
TEST_0304.jpg,FABIO,FA B F O,FA B F O,0.375,0.6666666666666667,True
TEST_0305.jpg,HENRI,J H HEN R I D,J H HEN R I D,0.6572917161062839,0.8,True
TEST_0306.jpg,BAUME,BAUME,BAUME,0.6281182400626322,1.0,True
TEST_0307.jpg,CABRIANE,LAVR FA NP,LAVR FA NP,0.45,0.5,True
TEST_0308.jpg,LISA,LFSA,ELSA,0.5144409596920013,0.8571428571428572,True
TEST_0309.jpg,PECHAUD,A PECHA VD O,A PECHA VD O,0.5915464244066405,0.7142857142857143,True
TEST_0310.jpg,MARIE,KART F,KART F,0.6521248316491567,0.5,True
TEST_0311.jpg,PAROCHE,PAROCHE,PAROCHE,0.6686607995757919,1.0,True
TEST_0312.jpg,VILLELA,VILLELA,VILLELA,0.6283276735380312,1.0,True
TEST_0313.jpg,SARA,SA R A,SA R A,0.46437093689933007,0.8,True
TEST_0314.jpg,SARAH,ERE A SARAH Q,ERE A SARAH Q,0.6452362841191518,1.0,True
TEST_0315.jpg,NAJI,NAJI,NAJI,0.5987225830554962,1.0,True
TEST_0316.jpg,BAZINGETTE,B A R G N G E T T E,B A R G N G E T T E,0.5,0.5517241379310345,True
TEST_0317.jpg,TOUATI,TOUATI,TOUATI,0.7116228497515048,1.0,True
TEST_0318.jpg,AMELIE,AMELI E,AMELIE,0.4,1.0,True
TEST_0319.jpg,MONTINTIN,V E HO NY Q MT G N,V E HO NY Q MT G N,0.525,0.4,False
TEST_0320.jpg,MATHIEU,ORE N A TH N E U,ORE N A TH N E U,0.575,0.4347826086956522,False
TEST_0321.jpg,LOPES,LOPES,LOPES,0.5147898122583885,1.0,True
TEST_0322.jpg,GUERRAND,GU E R A A N Q,GU E R A A N Q,0.45,0.625,True
TEST_0323.jpg,NOA,NO X,NO X,0.600707032899957,0.8,True
TEST_0324.jpg,PABLO,PA B L O,PA B L O,0.6758666022362382,0.7692307692307692,True
TEST_0325.jpg,BASIERE,G A S T E R E,G A S T E R E,0.425,0.5,True
TEST_0326.jpg,DEVAUX,D E V A VX,D E V A VX,0.4689287240382558,0.625,True
TEST_0327.jpg,SADER,SAD E R,SAD E R,0.375,0.8333333333333334,True
TEST_0328.jpg,SARA,H S A R A,H S A R A,0.6812500909253973,0.6153846153846154,True
TEST_0329.jpg,THOMAS,TH OMA S,TH OMA S,0.401867468838628,0.8571428571428572,True
TEST_0330.jpg,LOUISE,L O U G S E,L O U G S E,0.4786994379018754,0.5882352941176471,True
TEST_0331.jpg,COLLIGNON,A A V G V V U V V L A COLL G NO N,A A V G V V U V V L A COLL G NO N,0.75,0.7777777777777779,True
TEST_0332.jpg,LUCAS,DRE H L U C H S O LICE T O X AO A MICCF RU,DRE H L U C H S O LICE T O X AO A MICCF RU,0.75,0.6,True
TEST_0333.jpg,SAVOLDELLI,U UA T P O SAVOL DE L LI,U UA T P O SAVOL DE L LI,0.7279230008309212,0.8,True
TEST_0334.jpg,ANDREA,ERE A MORE A,ERE A MORE A,0.7030125911747107,0.6,True
TEST_0335.jpg,ADDIS,MUDE KIE I UAIAO TOOOHU F H ADTF C,MUDE KIE I UAIAO TOOOHU F H ADTF C,0.75,0.4,False
TEST_0336.jpg,WOPPERER-BELDENT,WO P P E R E R K BE L P E NT,WO P P E R E R K BE L P E NT,0.7760642776440844,0.6363636363636364,True
TEST_0337.jpg,ESSYA,D A ESSYA,D A ESSYA,0.6479609991696205,1.0,True
TEST_0338.jpg,LINE,A LI NE,ALINE,0.5885340887827274,1.0,True
TEST_0339.jpg,SONNY,SOUVY DATE DE NAISSANCE CLASSE,DATE DE NAISSANCE CLASSE,0.9529392409345796,0.4,False
TEST_0340.jpg,LUCAS,LUC AS,LUC AS,0.5957061981360849,0.9090909090909091,True
TEST_0341.jpg,MORGANE,B H H O R G A N E,B H H O R G A N E,0.6332642418540273,0.5714285714285714,True
TEST_0342.jpg,PALMADE,PK LA A OE,PK LA A OE,0.6220272455312859,0.5,True
TEST_0343.jpg,HERODE,H ERO D E,H ERO D E,0.48681412394129264,0.8,True
TEST_0344.jpg,MAINGUENE,H MANGUENE,MAINGUENE,0.5598669110579306,1.0,True
TEST_0345.jpg,BENJAMIN,BENJAMLN,BENJAMIN,0.6486063061777245,1.0,True
TEST_0346.jpg,LAFONT,LAFO VT,LAFONT,0.4058131395412897,1.0,True
TEST_0347.jpg,DA SILVA,DDCAD OJII UU F M G T W J O A S V A H,DDCAD OJII UU F M G T W J O A S V A H,0.75,0.625,True
TEST_0348.jpg,MORISSEAU,A Q R J S E R V,A Q R J S E R V,0.45,0.33333333333333337,False
TEST_0349.jpg,JEANNE,BRE H SE ANN E,BRE H SE ANN E,0.575,0.7272727272727273,True
TEST_0350.jpg,DURAWD,DURA W N,DURAN,0.43618899620400964,0.8888888888888888,True
TEST_0351.jpg,AMBRE,A KERE CL E,A KERE CL E,0.45,0.4444444444444444,False
TEST_0352.jpg,BARBAVD,WT SA A BA W D,WT SA A BA W D,0.475,0.4615384615384615,False
TEST_0353.jpg,LEANDRE,LEA ND A E,LEA ND A E,0.5356928673396346,0.7692307692307692,True
TEST_0354.jpg,CORENTIN,SRE H CORENTI N,CORENTINE,0.625,1.0,True
TEST_0355.jpg,MELANIE,MELA NIE,MELANIE,0.5967985884500369,1.0,True
TEST_0356.jpg,FLORIAN,F L O R I A X,F L O R I A X,0.425,0.6,True
TEST_0357.jpg,DUMEL,JUNEL,JUNE,0.43715176778702963,0.5,True
TEST_0358.jpg,NOUAQI,NO V A Q G,NO V A Q G,0.4,0.5,True
TEST_0359.jpg,JULIETTE,SULI ETTC,SULI ETTC,0.5238822473413374,0.75,True
TEST_0360.jpg,QUENTIN,Q U FNT T N,Q U FNT T N,0.425,0.5714285714285714,True
TEST_0361.jpg,JUSTINE,SUS TI N E,SUS TI N E,0.425,0.7142857142857143,True
TEST_0362.jpg,MATHIS,A MATS,A MATS,0.6338589352359457,0.8,True
TEST_0363.jpg,TOM,S H R TOM,S H R TOM,0.6478319700687576,1.0,True
TEST_0364.jpg,PAUL,PA U L DIE C CC E A WCC,PA U L DIE C CC E A WCC,0.75,0.75,True
TEST_0365.jpg,BARTH,WOR J P BA RTH,WOR J P BA RTH,0.6626397934679846,0.8,True
TEST_0366.jpg,PROST,UJBLOO JIV PRT,UJBLOO JIV PRT,0.7367093332658146,0.75,True
TEST_0367.jpg,ALEXIS,DRE H A LEXIS J R UF OAO AC AI,DRE H A LEXIS J R UF OAO AC AI,0.75,0.8333333333333335,True
TEST_0368.jpg,LUNA,LU N I,LU N I,0.35,0.75,True
TEST_0369.jpg,COLINE,C OLGNE,COIGNE,0.5841169935416255,0.8333333333333335,True
TEST_0370.jpg,LE CAM,LE CA,LE CAM,0.5963508765632728,1.0,True
TEST_0371.jpg,CASSANDRA,CASSHA,CASSAR,0.615223617239032,0.9090909090909091,True
TEST_0372.jpg,SAVARY,I SA VAQ Y A,I SA VAQ Y A,0.525,0.6666666666666667,True
TEST_0373.jpg,MELODY HELENA,MELODY HELENA,MELODY HELENA,0.7663177010011339,1.0,True
TEST_0374.jpg,ZOE,CAC ZO E,CAC ZO E,0.4777578634362334,0.6666666666666667,True
TEST_0375.jpg,LUNA,LU N A,LU N A,0.5674523571012501,0.8,True
TEST_0376.jpg,VALENTIN,VALE NT I NV,VALE NT I NV,0.6936549449848199,0.8,True
TEST_0377.jpg,DAVID,D P V ID,D P V ID,0.41884695364219743,0.6666666666666667,True
TEST_0378.jpg,DROMARD,D R KA R D,D R KA R D,0.45848531498593936,0.5882352941176471,True
TEST_0379.jpg,VIAUD,A VIA UD,A VIA UD,0.6560462822948616,0.8,True
TEST_0380.jpg,HUGO,ISRE H HUGO,ISRE H HUGO,0.5991370748241107,1.0,True
TEST_0381.jpg,EMMA,EM A,ADEM,0.384044748544693,0.6666666666666667,True
TEST_0382.jpg,GANTIER,GANTT ER,SERGEANT,0.6739967643545879,0.6666666666666667,True
TEST_0383.jpg,LESPAYANDEL,LE SP A V ANDEC,LE SP A V ANDEC,0.5315139085012177,0.6923076923076923,True
TEST_0384.jpg,NOEMIE,RE A DOEMIE,RE A DOEMIE,0.7317911003121653,0.9090909090909091,True
TEST_0385.jpg,GAUMOND,GAUHO ND,GAUMOND,0.6706216749504567,1.0,True
TEST_0386.jpg,GUETIN,GUETIN,GUETIN,0.4864716819226742,1.0,True
TEST_0387.jpg,LICTOR,L R T O R,L R T O R,0.375,0.5454545454545454,True
TEST_0388.jpg,MAHUL,H M AX UL,H M AX UL,0.475,0.6,True
TEST_0389.jpg,LEONARD,DRE L E O N A R D,DRE L E O N A R D,0.668484603212792,0.5833333333333333,True
TEST_0390.jpg,RIBEIRO,P BE RO,P BE RO,0.6066285398466347,0.6666666666666667,True
TEST_0391.jpg,ELISE,UACOI E L ISE,UACOI E L ISE,0.5,0.8,True
TEST_0392.jpg,BRUN,OT O P J BR N N A,OT O P J BR N N A,0.575,0.75,True
TEST_0393.jpg,THIRANT FAYNOT,H TXIRANT FXV NOT,H TXIRANT FXV NOT,0.675,0.7407407407407408,True
TEST_0394.jpg,CHARLOTTE,Z BCH H R LOTT E,Z BCH H R LOTT E,0.675,0.7058823529411764,True
TEST_0395.jpg,SHELSY,SHELSY,SHELSY,0.6163891984045359,1.0,True
TEST_0396.jpg,DESCAMPS,H D EGCA M P S,H D EGCA M P S,0.5857933134795048,0.6363636363636364,True
TEST_0397.jpg,NATHAN,NATHA N,NATHA,0.7203234431046897,1.0,True
TEST_0398.jpg,HUGO,RE M V G O,RE M V G O,0.5490346168354071,0.5714285714285714,True
TEST_0399.jpg,LYNN,RRE L Y N X,RRE L Y N X,0.5301067132822526,0.5,True
TEST_0400.jpg,ZOE,A ZO E,A ZO E,0.6062449165258816,0.6666666666666667,True
TEST_0401.jpg,ANAIS,ZRE H AN AIS S S CN,ZRE H AN AIS S S CN,0.65,0.8,True
TEST_0402.jpg,PRIVAT,PQ I VAT,PQ I VAT,0.6339349816919759,0.7272727272727273,True
TEST_0403.jpg,LEA,LER,LER,0.5815978773178949,0.8,True
TEST_0404.jpg,MADIBA,TAO P BR,TAO P BR,0.4,0.33333333333333337,False
TEST_0405.jpg,DE WANDEL,A D E YANOE L G,A D E YANOE L G,0.7290586255391573,0.6666666666666667,True
TEST_0406.jpg,TRENEL,TRCNCL,TRCNCL,0.4,0.6666666666666667,True
TEST_0407.jpg,DANNENMULLER,O A NNFNMN B,O A NNFNMN B,0.6002012986464994,0.5263157894736843,True
TEST_0408.jpg,BISEUL,TT AOO V I M BB B BLS E V L H,TT AOO V I M BB B BLS E V L H,0.75,0.5,True
TEST_0409.jpg,FLAVIE,FLAVTE TCDENNISCINCF CASSF,FLAVTE TCDENNISCINCF CASSF,0.7967716449700963,0.8333333333333335,True
TEST_0410.jpg,MOUROUGAYA,M OU Q O U G A V A,M OU Q O U G A V A,0.5,0.5714285714285714,True
TEST_0411.jpg,NAEL,NA EL,ELINA,0.6414921525187016,0.6666666666666667,True
TEST_0412.jpg,LOIC,G LO T C,G LO T C,0.5686187013877246,0.5,True
TEST_0413.jpg,DODOVAN,S R DO NVR N,S R DO NVR N,0.6,0.4285714285714286,False
TEST_0414.jpg,CECILE,ARE H C E C I L E,ARE H C E C I L E,0.6187181640746786,0.5454545454545454,True
TEST_0415.jpg,MELANIE,H M W L H N Q E,H M W L H N Q E,0.6,0.36363636363636365,False
TEST_0416.jpg,NAIL,TOJYI NA A L,TOJYI NA A L,0.475,0.5714285714285714,True
TEST_0417.jpg,JUSTINE,ERE JUSTINE,ERNESTINE,0.6716113557702177,0.8333333333333335,True
TEST_0418.jpg,ELSA,ELSA,ELSA,0.5990891218185425,1.0,True
TEST_0419.jpg,PHILIPPE,NDM A P H I L I P P F,NDM A P H I L I P P F,0.55,0.5,True
TEST_0420.jpg,KEVIN,KE V Q N,KE V Q N,0.6221903875430381,0.6666666666666667,True
TEST_0421.jpg,CADOUR,CADOW R,CADOUR,0.5434068546200816,1.0,True
TEST_0422.jpg,INES,S EIEOE E S,S EIEOE E S,0.6,0.5714285714285714,True
TEST_0423.jpg,MALIK,PRENQM H MALIK,PRENQM H MALIK,0.55,1.0,True
TEST_0424.jpg,CAPUCINE,CAPUCNE,CAPUCNE,0.7716470995122966,0.9333333333333333,True
TEST_0425.jpg,LILIAN,L FLT AN,L FLT AN,0.4,0.5714285714285714,True
TEST_0426.jpg,HODROJC,HGAKO E,HGAKO E,0.4,0.4444444444444444,False
TEST_0427.jpg,TILLEVL,TTLLEVL,TILLEVL,0.6063235998667417,1.0,True
TEST_0428.jpg,COLLE,COLL E,COLLE,0.5695835447804547,1.0,True
TEST_0429.jpg,CLEMENT,CL EME NT,CLEMENT,0.6673279668330465,1.0,True
TEST_0430.jpg,BLANC,BL A N C,BL A N C,0.6076243017693344,0.7692307692307692,True
TEST_0431.jpg,JOHAMED,JOHAAEP,JOHANA,0.425,0.8,True
TEST_0432.jpg,DELALANDE,A DELAL RNP E,A DELAL RNP E,0.6157865978816721,0.6666666666666667,True
TEST_0433.jpg,BARTHELEMY,B A R TH E L EMX,B A R TH E L EMX,0.6417245338423356,0.6923076923076923,True
TEST_0434.jpg,ALEXANDRE,GRE H A L EX ND RE,GRE H A L EX ND RE,0.6605014108343212,0.7058823529411764,True
TEST_0435.jpg,MARIE,MARI E,KEMARI,0.5331444381766719,0.8888888888888888,True
TEST_0436.jpg,CASO,C R S O,C R S O,0.35,0.5714285714285714,True
TEST_0437.jpg,KAYLEE,B KAYLEE,KAYLEE,0.6360901448393912,1.0,True
TEST_0438.jpg,LE GUILLERN,L LU V U VI H L E G UILL ER M,L LU V U VI H L E G UILL ER M,0.804819377412703,0.8181818181818181,True
TEST_0439.jpg,ETEVE,CTEVE,ETEVE,0.5971748339925818,1.0,True
TEST_0440.jpg,DA COSTA,A AGA G KU A DA CO STA,A AGA G KU A DA CO STA,0.7124981222687139,0.875,True
TEST_0441.jpg,CORENTIN,L A C N T N N DATE DE NAISSANCE CLASSE,DATE DE NAISSANCE CLASSE,0.9094095470896273,0.375,False
TEST_0442.jpg,LILIYA,LU LY A,LU LY A,0.525,0.6153846153846154,True
TEST_0443.jpg,CHEBHOUNI,CH E HOUN,CHEBHOUNI,0.49110751662977753,1.0,True
TEST_0444.jpg,ENZO,E NZO O RE AAF OAR O OCCE COM,E NZO O RE AAF OAR O OCCE COM,0.75,0.75,True
TEST_0445.jpg,GRIB-ANCELLE,GR M B ANCELCE,GR M B ANCELCE,0.6779199271437139,0.6923076923076923,True
TEST_0446.jpg,TIMOTHEE,T I M OT R C E,T I M OT R C E,0.45,0.625,True
TEST_0447.jpg,GLACET,GLACET,GLACET,0.5100504803866012,1.0,True
TEST_0448.jpg,HZIOU,H HZIOU R,H HZIOU R,0.5530412030922998,1.0,True
TEST_0449.jpg,SEICHEPINE,S CATCD O VU TO J SE ICEY T NE,S CATCD O VU TO J SE ICEY T NE,0.75,0.5263157894736843,True
TEST_0450.jpg,CHRISTOPHE,CHRI STOPME ZRE H,CHRI STOPME ZRE H,0.7295048397865771,0.8421052631578947,True
TEST_0451.jpg,LESSIRE,L ESS Y R E,L ESS Y R E,0.48021640343677724,0.6666666666666667,True
TEST_0452.jpg,TATLLEBOIS,TAILLED OIS,TAILLED OIS,0.644285396802559,0.7619047619047619,True
TEST_0453.jpg,CLERC,C L EAC,C L EAC,0.5653011624391033,0.6666666666666667,True
TEST_0454.jpg,ANTOINE,SRE A A NTO NE,SRE A A NTO NE,0.5992579227834862,0.7692307692307692,True
TEST_0455.jpg,EMMA,A EMMA,EMMA,0.7367709467584076,1.0,True
TEST_0456.jpg,LOGANN,H LO O H N N A U,H LO O H N N A U,0.625,0.4,False
TEST_0457.jpg,DUBOT,POD C I UJ Q OAO B DO B T A,POD C I UJ Q OAO B DO B T A,0.75,0.4,False
TEST_0458.jpg,GARANCE,FRE H GA RA NC E,FRE H GA RA NC E,0.6,0.7142857142857143,True
TEST_0459.jpg,KTORZA,KTORZA,KTORZA,0.6372370941159105,1.0,True
TEST_0460.jpg,LISA,LSA,ELSA,0.5519350269387839,0.8571428571428572,True
TEST_0461.jpg,CAMILLE,CAHILLE,CAHILLE,0.5605974773592226,0.8571428571428572,True
TEST_0462.jpg,HECK,KECK,KEUCK,0.5742440581321716,0.75,True
TEST_0463.jpg,LABEILLE,L ABETLL E,BELLEL,0.4626912012886756,0.8333333333333335,True
TEST_0464.jpg,LEA,A LE A,A LE A,0.5740319099132709,0.6666666666666667,True
TEST_0465.jpg,RICARD,RI C A R D,RI C A R D,0.4,0.75,True
TEST_0466.jpg,WINTERSTEN,WT NT ERST EN,WT NT ERST EN,0.7950821867309377,0.8,True
TEST_0467.jpg,FLAVIE,FLGVIC OATF DF NAISSANCE CLASSE,DATE OF NAISSANCE CLASSE,0.8485096952181258,0.5454545454545454,True
TEST_0468.jpg,DELACOUR,OELA C OV R,OELA C OV R,0.6957592806090236,0.631578947368421,True
TEST_0469.jpg,BARTHE,A C A R T H C,A C A R T H C,0.5459909055823282,0.5,True
TEST_0470.jpg,ZACAI,U ZA C A G,U ZA C A G,0.4,0.6,True
TEST_0471.jpg,SAYSANAVONGPHET,SA VCA NAVONGPHET,SA VCA NAVONGPHET,0.625,0.814814814814815,True
TEST_0472.jpg,ROOVIER,UUE HNE Y LA V J J J ZFN H DG OV F R,UUE HNE Y LA V J J J ZFN H DG OV F R,0.75,0.4615384615384615,False
TEST_0473.jpg,SELMI,VA D A JA S ELMT A,VA D A JA S ELMT A,0.625,0.8,True
TEST_0474.jpg,RAPHAEL,I H B RX P H A E L,I H B RX P H A E L,0.65,0.5714285714285714,True
TEST_0475.jpg,BAIOY,QA V DV,QA V DV,0.375,0.2857142857142857,False
TEST_0476.jpg,JULES,J V L E M,J V L E M,0.5173618984503678,0.4285714285714286,False
TEST_0477.jpg,LYOT,ZOMA L YOT,ZOMA L YOT,0.45,0.8571428571428572,True
TEST_0478.jpg,NOE,RE A N OE,RE A N OE,0.5255774023378956,0.8,True
TEST_0479.jpg,MARSAC,MARSAC,MARSAC,0.6279843056474436,1.0,True
TEST_0480.jpg,PELTIER,H P PE LTT E R,H P PE LTT E R,0.55,0.5714285714285714,True
TEST_0481.jpg,ROCHADIAS,A RO C HA I R S,A RO C HA I R S,0.6517605841762601,0.6666666666666667,True
TEST_0482.jpg,LOUIS,LO U S,LO U S,0.37580099536223655,0.7272727272727273,True
TEST_0483.jpg,ROSIN,O SI N,O SI N,0.35,0.7272727272727273,True
TEST_0484.jpg,ELODIE,EL ODIE,ELODIE,0.6469699980499896,1.0,True
TEST_0485.jpg,LISA,L S R,L S R,0.4188530590528079,0.5714285714285714,True
TEST_0486.jpg,VAUDIER,H S V A V D E R,H S V A V D E R,0.525,0.5714285714285714,True
TEST_0487.jpg,LEVEQUE,LEVEQUE,LEVEQUE,0.5931912012504765,1.0,True
TEST_0488.jpg,FANNY,KAN WY,KANY,0.375,0.75,True
TEST_0489.jpg,BELHAOUCHET,BE ZH AO UCH ET,BE ZH AO UCH ET,0.6597102566899459,0.7692307692307692,True
TEST_0490.jpg,DIEGO,D E G O,D E G O,0.5572539878570337,0.6666666666666667,True
TEST_0491.jpg,GROLLIER,G R OL L V ER,G R OL L V ER,0.4800811347108068,0.6666666666666667,True
TEST_0492.jpg,JAELLE,TA E LE,TA E LE,0.375,0.6666666666666667,True
TEST_0493.jpg,SEVDE,SEV BE,SEV BE,0.6436991297695701,0.75,True
TEST_0494.jpg,PERROT SADIER,P E RRO T S A J E R,P E RRO T S A J E R,0.5378190548005498,0.6923076923076923,True
TEST_0495.jpg,LAUZET,A LAU U E T,A LAU U E T,0.5391634959941534,0.5882352941176471,True
TEST_0496.jpg,AEL,AEL,AEL,0.5037584105926252,1.0,True
TEST_0497.jpg,KIEL,KIE L,KIEL,0.588213340464541,1.0,True
TEST_0498.jpg,FROMENT,F ROMFNT,FROMENT,0.6490123318668006,1.0,True
TEST_0499.jpg,BENIZA,B NFZA,B NFZA,0.54133150376357,0.6666666666666667,True
TEST_0500.jpg,CHIRAZE,A CH I RAZE,CHIRAZE,0.6655520882159861,1.0,True
TEST_0501.jpg,JENNANE,DJ E NN A XE,DJ E NN A XE,0.46654584852008774,0.631578947368421,True
TEST_0502.jpg,THOMAS,THOMAS,THOMAS,0.6314189699797094,1.0,True
TEST_0503.jpg,ELSA,E L S A,E L S A,0.44563341701728953,0.7272727272727273,True
TEST_0504.jpg,AVRILLIER,U A A V R LL I E R,U A A V R LL I E R,0.575,0.5925925925925926,True
TEST_0505.jpg,QUENOT,TO A A QV E N OT,TO A A QV E N OT,0.584759955593421,0.6666666666666667,True
TEST_0506.jpg,NATHAN,NAT X AN,NAT X AN,0.4,0.7142857142857143,True
TEST_0507.jpg,RAYAN,RAYA N,NAYA,0.64957779710098,0.75,True
TEST_0508.jpg,SULIET,L I ET SU,L I ET SU,0.499167639181866,0.6666666666666667,True
TEST_0509.jpg,ASSOUMAN,ASSUMAN,ASSOUMAN,0.6663214214242619,1.0,True
TEST_0510.jpg,ATAHA,CUDE KNYE UAI F UFG TTIGL A NTA HA,CUDE KNYE UAI F UFG TTIGL A NTA HA,0.75,0.8,True
TEST_0511.jpg,MAEL,MAEZ,MAE,0.5696932892660316,1.0,True
TEST_0512.jpg,DELCOURT,DE LCO U R T,DE LCOURT,0.6729256495618267,0.9411764705882353,True
TEST_0513.jpg,MENONI,H MENON,CHENON,0.6079853397115289,0.8,True
TEST_0514.jpg,NAEP,JCE Q Z P,JCE Q Z P,0.4,0.4,False
TEST_0515.jpg,NATHAN,VAT Y AX,VAT Y AX,0.4,0.5,True
TEST_0516.jpg,ANGELINA,ANGEL I NA,ANGELINA,0.6821782781772305,1.0,True
TEST_0517.jpg,FOFANA,H F Q F A NA,H F Q F A NA,0.5774473857495737,0.6666666666666667,True
TEST_0518.jpg,THIBAULT,LC F R EIXEF TH BAULT H,LC F R EIXEF TH BAULT H,0.75,0.875,True
TEST_0519.jpg,MBONGUEDUAGI,A G D L O W O A N BO NG U E M J A G K,A G D L O W O A N BO NG U E M J A G K,0.75,0.5,True
TEST_0520.jpg,BRICHET,BRR CHE T,BRICHET,0.425,1.0,True
TEST_0521.jpg,LORIS,TRE E LO R I J,TRE E LO R I J,0.55,0.6,True
TEST_0522.jpg,CAMILLE,CAKL L,CAKL L,0.692847798260472,0.6666666666666667,True
TEST_0523.jpg,ZACCHARIE,ACCHA RI E,ACCHA RI E,0.7296268954253544,0.8421052631578947,True
TEST_0524.jpg,CHAUFFAUD,A CRA U F F A U D,A CRA U F F A U D,0.6890963611368168,0.6153846153846154,True
TEST_0525.jpg,MALIN,MALIN,MALIN,0.637942644083296,1.0,True
TEST_0526.jpg,MOSLIH,KOSL I N,KOSL I N,0.4,0.6666666666666667,True
TEST_0527.jpg,LACAVE,JA GM JARB LACAVE,JA GM JARB LACAVE,0.7612277190734814,1.0,True
TEST_0528.jpg,GOULESQUE,GOUL ESQUE,GOUL ESQUE,0.6026167196187671,0.9473684210526316,True
TEST_0529.jpg,ROUCHICHE,U O KJ H A OU AI C HE,U O KJ H A OU AI C HE,0.65,0.5555555555555556,True
TEST_0530.jpg,DESTONQUERES,PODCEI OAY I O F S Z B HSU D E STDNAU F R F K,PODCEI OAY I O F S Z B HSU D E STDNAU F R F K,0.75,0.5,True
TEST_0531.jpg,CLAIRE,CLA R E,CLAMER,0.44698381004980686,0.7272727272727273,True
TEST_0532.jpg,GRELIER,G RCLTE R,G RCLTE R,0.425,0.625,True
TEST_0533.jpg,ESTELIA,E STEL A,ESTEL,0.5593819485581208,1.0,True
TEST_0534.jpg,PRIEZ,PR EZ,PR EZ,0.5740194416489216,0.8,True
TEST_0535.jpg,CAROOT,A CAR DOT,CARDOT,0.5629912928004599,0.8333333333333335,True
TEST_0536.jpg,YANN,YA NN,YA NN,0.4728623216938367,0.8888888888888888,True
TEST_0537.jpg,PAILHE,PAI LXE,PAI LXE,0.5357231718094373,0.7692307692307692,True
